Website,Compliance Status,Granular Consent Status,Cookies Before,Cookies After,Country Code,Continent,Website_clean
http://osuit.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,osuit.edu
http://holmesglen.edu.au,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,294,294,au,Oceania,holmesglen.edu.au
http://fjau.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,fjau.edu.cn
http://lsc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,lsc.edu
http://sic.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,sic.edu
http://uwiener.edu.pe,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,pe,Unknown,uwiener.edu.pe
http://jeffersonstate.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,jeffersonstate.edu
http://southcentral.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,293,293,unknown,Unknown,southcentral.edu
http://columbustech.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,304,304,unknown,Unknown,columbustech.edu
https://help.edu.my,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,292,292,my,Asia,help.edu.my
http://cjcu.edu.tw,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,cjcu.edu.tw
http://hanban.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,hanban.edu.cn
http://megionschool3.edu.ru,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,ru,Unknown,megionschool3.edu.ru
http://sdycu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,sdycu.edu.cn
http://cnsu.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,295,295,unknown,Unknown,cnsu.edu
https://angelescollege.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,316,316,unknown,Unknown,angelescollege.edu
http://rvu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,rvu.edu
http://nt.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,au,Oceania,nt.edu.au
http://tctc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,tctc.edu
http://una.edu.ni,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,ni,Unknown,una.edu.ni
http://wunu.edu.ua,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,ua,Unknown,wunu.edu.ua
http://hcc-nd.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,hcc-nd.edu
http://svots.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,307,307,unknown,Unknown,svots.edu
https://his.edu.vn,Compliant,No Granular Options Found,306,310,vn,Unknown,his.edu.vn
http://dpu.edu.in,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,in,Asia,dpu.edu.in
http://alu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,alu.edu
http://iub.edu.bd,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,bd,Unknown,iub.edu.bd
https://texarkanacollege.edu,Compliant,Granular Consent Evaluated,309,315,unknown,Unknown,texarkanacollege.edu
http://radcliffe.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,323,323,unknown,Unknown,radcliffe.edu
http://accs.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,accs.edu
http://ifsul.edu.br,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,br,South America,ifsul.edu.br
https://kuniv.edu.kw,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,320,320,kw,Unknown,kuniv.edu.kw
http://itm.edu.co,Non-Compliant - No Consent Mechanism,No Granular Options Found,321,321,co,South America,itm.edu.co
https://lasc.edu,Compliant,Granular Consent Evaluated,325,326,unknown,Unknown,lasc.edu
https://bethelcollege.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,326,326,unknown,Unknown,bethelcollege.edu
http://cu.edu.kz,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,kz,Unknown,cu.edu.kz
http://rknursing.edu.na,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,na,Unknown,rknursing.edu.na
http://ikcu.edu.tr,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,tr,Unknown,ikcu.edu.tr
http://jliae.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,jliae.edu.cn
http://cesuver.edu.mx,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,338,338,mx,North America,cesuver.edu.mx
https://ushe.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,331,331,unknown,Unknown,ushe.edu
http://bostonconservatory.edu,Compliant,Granular Consent Evaluated,332,331,unknown,Unknown,bostonconservatory.edu
http://cts.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,cts.edu
http://westernseminary.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,westernseminary.edu
http://sunwayuniversity.edu.my,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,my,Asia,sunwayuniversity.edu.my
http://uscs.edu.br,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,br,South America,uscs.edu.br
http://bjczy.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,bjczy.edu.cn
http://futa.edu.ng,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,334,334,ng,Africa,futa.edu.ng
http://choices.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,choices.edu
http://prcc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,prcc.edu
https://ransford.edu.au,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,341,341,au,Oceania,ransford.edu.au
http://nmmi.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,nmmi.edu
http://uniatlantico.edu.co,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,co,South America,uniatlantico.edu.co
https://ufuk.edu.tr,Non-Compliant - No Consent Mechanism,No Granular Options Found,355,355,tr,Unknown,ufuk.edu.tr
http://hitsz.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,hitsz.edu.cn
http://hcm.edu.vn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,vn,Unknown,hcm.edu.vn
http://ncseaa.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,350,350,unknown,Unknown,ncseaa.edu
https://ortegaygasset.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,360,360,unknown,Unknown,ortegaygasset.edu
http://esc.edu.ar,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,ar,South America,esc.edu.ar
http://taftcollege.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,taftcollege.edu
http://hennepintech.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,hennepintech.edu
http://gxcme.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,gxcme.edu.cn
http://myschool.edu.au,Compliant,No Granular Options Found,367,369,au,Oceania,myschool.edu.au
http://york.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,york.edu
http://manchestercc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,manchestercc.edu
http://unochapeco.edu.br,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,br,South America,unochapeco.edu.br
https://cyf-kr.edu.pl,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,366,366,pl,Europe,cyf-kr.edu.pl
http://hcmute.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,vn,Unknown,hcmute.edu.vn
http://kaplan.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,kaplan.edu
http://rsi.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,rsi.edu
http://craftonhills.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,craftonhills.edu
http://drexelmed.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,drexelmed.edu
http://azhar.edu.eg,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,eg,Africa,azhar.edu.eg
http://panam.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,panam.edu
https://tws.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,376,376,unknown,Unknown,tws.edu
http://gju.edu.jo,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,381,381,jo,Asia,gju.edu.jo
http://luibe.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,luibe.edu.cn
https://psychologia.edu.pl,Non-Compliant - No Consent Mechanism,No Granular Options Found,387,387,pl,Europe,psychologia.edu.pl
http://ignatianum.edu.pl,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,ignatianum.edu.pl
https://e-imamu.edu.sa,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,e-imamu.edu.sa
http://berkshirecc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,386,386,unknown,Unknown,berkshirecc.edu
http://crowder.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,crowder.edu
http://rosseducation.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,406,406,unknown,Unknown,rosseducation.edu
http://tsc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,tsc.edu.cn
http://socc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,socc.edu
http://lapc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,lapc.edu
https://hillcollege.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,hillcollege.edu
https://atlantatech.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,402,402,unknown,Unknown,atlantatech.edu
https://ndu.edu.lb,Non-Compliant - No Consent Mechanism,No Granular Options Found,411,411,lb,Unknown,ndu.edu.lb
https://segi.edu.my,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,418,418,my,Asia,segi.edu.my
http://gatewayct.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,gatewayct.edu
http://sdili.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,sdili.edu.cn
http://ccpc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,ccpc.edu.cn
https://iecc.edu,Compliant,Granular Consent Evaluated,412,407,unknown,Unknown,iecc.edu
http://uok.edu.pk,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uok.edu.pk
http://cwi.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,cwi.edu
https://aubg.edu,Compliant,Granular Consent Evaluated,436,443,unknown,Unknown,aubg.edu
https://cccti.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,433,433,unknown,Unknown,cccti.edu
https://yvcc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,436,436,unknown,Unknown,yvcc.edu
https://uol.edu.pk,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,435,435,pk,Unknown,uol.edu.pk
http://uph.edu.pl,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,pl,Europe,uph.edu.pl
https://ignatius.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,447,447,unknown,Unknown,ignatius.edu
http://pnu.edu.ru,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,ru,Unknown,pnu.edu.ru
http://principiacollege.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,principiacollege.edu
https://caroline.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,460,460,unknown,Unknown,caroline.edu
http://aiub.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,aiub.edu
https://uotechnology.edu.iq,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,452,452,iq,Unknown,uotechnology.edu.iq
http://myschool.edu.ru,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,ru,Unknown,myschool.edu.ru
https://qilt.edu.au,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,461,461,au,Oceania,qilt.edu.au
http://wcjc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,wcjc.edu
http://lanecollege.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,458,458,unknown,Unknown,lanecollege.edu
http://nyack.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,nyack.edu
http://racc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,racc.edu
http://montcalm.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,montcalm.edu
http://bau.edu.lb,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,lb,Unknown,bau.edu.lb
http://fgu.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,tw,Unknown,fgu.edu.tw
https://pfc.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,455,455,cn,Asia,pfc.edu.cn
http://vcom.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,vcom.edu
http://whsu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,whsu.edu.cn
https://capitol-college.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,455,455,unknown,Unknown,capitol-college.edu
https://skolarazanj.edu.rs,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,456,456,rs,Unknown,skolarazanj.edu.rs
http://brazosport.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,brazosport.edu
http://victoriacollege.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,victoriacollege.edu
https://nsi.edu.np,Non-Compliant - No Consent Mechanism,No Granular Options Found,454,454,np,Unknown,nsi.edu.np
http://au.edu.tw,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,au.edu.tw
http://yxnu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,yxnu.edu.cn
http://ncet.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,ncet.edu.cn
http://senasofiaplus.edu.co,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,co,South America,senasofiaplus.edu.co
http://usfsp.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,usfsp.edu
http://sfccmo.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,sfccmo.edu
http://stgeorges.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,471,471,unknown,Unknown,stgeorges.edu
http://gumushane.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,gumushane.edu.tr
https://niit.edu.cn,Compliant,No Granular Options Found,461,460,cn,Asia,niit.edu.cn
http://gdaib.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,gdaib.edu.cn
https://vgu.edu.vn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,25,25,vn,Unknown,vgu.edu.vn
https://victorchang.edu.au,Non-Compliant - No Consent Mechanism,No Granular Options Found,29,29,au,Oceania,victorchang.edu.au
http://laredo.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,laredo.edu
https://deepsprings.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,21,21,unknown,Unknown,deepsprings.edu
http://peirce.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,peirce.edu
https://unjfsc.edu.pe,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,24,24,pe,Unknown,unjfsc.edu.pe
https://hacibayram.edu.tr,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,26,26,tr,Unknown,hacibayram.edu.tr
http://bhu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,bhu.edu.cn
http://jleea.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,jleea.edu.cn
http://sdibt.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,sdibt.edu.cn
https://florey.edu.au,Compliant,No Granular Options Found,33,35,au,Oceania,florey.edu.au
http://quincycollege.edu,Compliant,Granular Consent Evaluated,49,68,unknown,Unknown,quincycollege.edu
http://iqs.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,iqs.edu
https://eiu.education,Compliant,Granular Consent Evaluated,104,100,unknown,Unknown,eiu.education
http://unijos.edu.ng,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,unijos.edu.ng
http://portervillecollege.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,portervillecollege.edu
http://ohu.edu.tr,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,tr,Unknown,ohu.edu.tr
http://midlandu.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,midlandu.edu
https://usek.edu.lb,Non-Compliant - No Consent Mechanism,No Granular Options Found,133,133,lb,Unknown,usek.edu.lb
https://pinecrest.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,128,128,unknown,Unknown,pinecrest.edu
http://thcssonthuy.edu.vn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,vn,Unknown,thcssonthuy.edu.vn
http://nung.edu.ua,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,ua,Unknown,nung.edu.ua
http://llhc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,llhc.edu.cn
http://savannahtech.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,savannahtech.edu
http://aiimsrishikesh.edu.in,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,aiimsrishikesh.edu.in
http://svcc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,svcc.edu
http://lakemichigancollege.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,lakemichigancollege.edu
http://nisantasi.edu.tr,Non-Compliant - No Consent Mechanism,No Granular Options Found,170,170,tr,Unknown,nisantasi.edu.tr
http://hzvtc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,hzvtc.edu.cn
http://jlufe.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,jlufe.edu.cn
http://manavrachna.edu.in,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,185,185,in,Asia,manavrachna.edu.in
http://masu.edu.ru,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,ru,Unknown,masu.edu.ru
http://gnun.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,gnun.edu.cn
http://frontier.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,frontier.edu
http://san.edu.pl,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,186,186,pl,Europe,san.edu.pl
http://upnm.edu.my,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,my,Asia,upnm.edu.my
http://immerse.education,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,immerse.education
https://iff.edu.br,Non-Compliant - No Consent Mechanism,No Granular Options Found,195,195,br,South America,iff.edu.br
https://icbelfortedelchienti.edu.it,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,icbelfortedelchienti.edu.it
http://paris.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,paris.edu
https://nlu.edu.ua,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,nlu.edu.ua
http://ute.edu.ec,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,198,198,ec,Unknown,ute.edu.ec
http://cncnc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,cncnc.edu.cn
http://kstc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,kstc.edu.cn
http://centralia.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,centralia.edu
https://baycollege.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,196,196,unknown,Unknown,baycollege.edu
https://pg88.education,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,197,197,unknown,Unknown,pg88.education
http://hmu.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,vn,Unknown,hmu.edu.vn
http://beaconcollege.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,202,202,unknown,Unknown,beaconcollege.edu
http://nafa.edu.sg,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,nafa.edu.sg
http://sco.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,sco.edu
https://uit.edu.vn,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,209,209,vn,Unknown,uit.edu.vn
http://cicp.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,cicp.edu.cn
http://gipe.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,gipe.edu.cn
http://jxust.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,jxust.edu.cn
http://cascadia.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,cascadia.edu
https://tsatu.edu.ua,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,208,208,ua,Unknown,tsatu.edu.ua
https://mcast.edu.mt,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,231,231,mt,Unknown,mcast.edu.mt
https://tau.edu.tr,Compliant,Granular Consent Evaluated,217,217,tr,Unknown,tau.edu.tr
https://mapua.edu.ph,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,226,226,ph,Unknown,mapua.edu.ph
http://usac.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,226,226,unknown,Unknown,usac.edu
http://uca.edu.ni,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,ni,Unknown,uca.edu.ni
http://spscc.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,232,232,unknown,Unknown,spscc.edu
https://baystate.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,225,225,unknown,Unknown,baystate.edu
http://tcc.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,tw,Unknown,tcc.edu.tw
http://zxx.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia,zxx.edu.cn
http://uvu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,uvu.edu.cn
http://allenuniversity.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,231,231,unknown,Unknown,allenuniversity.edu
http://albizu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,albizu.edu
http://uninassau.edu.br,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,br,South America,uninassau.edu.br
http://gc.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,234,234,unknown,Unknown,gc.edu
http://bethelu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,bethelu.edu
http://asun.edu,Compliant,No Granular Options Found,235,235,unknown,Unknown,asun.edu
http://umng.edu.co,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,co,South America,umng.edu.co
http://ifpan.edu.pl,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,pl,Europe,ifpan.edu.pl
http://cityu.edu.mo,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,mo,Unknown,cityu.edu.mo
http://tribhuvan-university.edu.np,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,tribhuvan-university.edu.np
http://vnua.edu.vn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,vn,Unknown,vnua.edu.vn
http://clcmn.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,clcmn.edu
http://montgomery.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,240,240,unknown,Unknown,montgomery.edu
http://gasou.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,gasou.edu
http://southwesterncc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,southwesterncc.edu
http://bc3.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,bc3.edu
http://vcfa.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,vcfa.edu
http://una.edu.ar,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,una.edu.ar
http://mitwpu.edu.in,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,in,Asia,mitwpu.edu.in
http://chopin.edu.pl,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,chopin.edu.pl
http://mesa.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,mesa.edu.au
http://melbournepolytechnic.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,melbournepolytechnic.edu.au
http://cse.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,cse.edu
https://rustcollege.edu,Compliant,Granular Consent Evaluated,252,252,unknown,Unknown,rustcollege.edu
http://chisholm.edu.au,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,au,Oceania,chisholm.edu.au
http://ecmc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,ecmc.edu
http://grin.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,grin.edu
